partner.data_desc,partner,TYPES,Validate the quality of email data before it reaches your customers. Reduce complaints and build trust.,ตรวจสอบคุณภาพข้อมูลอีเมลก่อนที่จะถึงมือลูกค้า ลดการร้องเรียนและสร้างความไว้วางใจ,
Key,Page,Section,English,Thai,Notes
sos.bridge_dfy_cta,sos-hotline,BRIDGE,See What You Get,ดูสิ่งที่คุณจะได้รับ,
sos.bridge_dfy_desc,sos-hotline,BRIDGE,"Send us your list. We review every address and return it labeled: Keep, Monitor, or Suppress.","ส่งรายชื่อมาให้เรา เราตรวจสอบทุกที่อยู่และส่งคืนพร้อมป้ายกำกับ: เก็บ, เฝ้าระวัง, หรือ ระงับ",DNT Keep/Monitor/Suppress
sos.bridge_dfy_title,sos-hotline,BRIDGE,Done-For-You Review,การตรวจสอบแบบครบวงจร (Done-For-You),
sos.bridge_expert_cta,sos-hotline,BRIDGE,See the Process,ดูกระบวนการ,
sos.bridge_expert_desc,sos-hotline,BRIDGE,Every list review includes a walkthrough of your results. We explain what we found.,ทุกการตรวจสอบรายชื่อรวมถึงการอธิบายผลลัพธ์ เราอธิบายสิ่งที่เราพบ,
sos.bridge_expert_title,sos-hotline,BRIDGE,Expert Interpretation,การตีความโดยผู้เชี่ยวชาญ,
sos.bridge_intro,sos-hotline,BRIDGE,"SOS gives you guidance. If you need someone to actually touch your data, we offer:",SOS ให้คำแนะนำ ถ้าคุณต้องการใครสักคนที่มาจัดการข้อมูลของคุณจริงๆ เราเสนอ:,DNT SOS
sos.bridge_title,sos-hotline,BRIDGE,Need More Than Advice?,ต้องการมากกว่าคำแนะนำ?,
sos.final_cta_subtext,sos-hotline,FINAL CTA,"Email us. Within 48 hours. Often sooner.","ส่งอีเมลหาเรา ภายใน 48 ชั่วโมง บ่อยครั้งเร็วกว่านั้น",
sos.final_cta_title,sos-hotline,FINAL CTA,Ready to Ask Your Question?,พร้อมถามคำถามหรือยัง?,
sos.how_step1,sos-hotline,HOW IT WORKS,You send an email to the SOS Hotline,คุณส่งอีเมลไปที่สายด่วน SOS,DNT SOS Hotline
sos.how_step2,sos-hotline,HOW IT WORKS,You receive an automatic reply confirming we got it,คุณจะได้รับอีเมลตอบกลับอัตโนมัติยืนยันว่าเราได้รับเรื่องแล้ว,
sos.how_step3,sos-hotline,HOW IT WORKS,YT personally reads and responds within 48 hours,Yanna-Torry อ่านด้วยตัวเองและตอบกลับภายใน 48 ชั่วโมง,DNT YT
sos.topic_career_advice,sos-hotline,TOPICS,Career advice,คำแนะนำอาชีพ,
sos.why_free_p1,sos-hotline,WHY FREE,We offer real help without charging because it is the right thing to do.,"เราเสนอความช่วยเหลือจริงโดยไม่คิดเงิน เพียงเพราะมันเป็นสิ่งที่ควรทำ",
sos.why_free_p2,sos-hotline,WHY FREE,"If you need more than guidance, we offer done-for-you list reviews with expert interpretation included.","ถ้าคุณต้องการมากกว่าคำแนะนำ เราเสนอบริการตรวจสอบรายชื่อแบบครบวงจรพร้อมการตีความโดยผู้เชี่ยวชาญ",
sos.why_free_tagline,sos-hotline,WHY FREE,Trust beats tactics.,ความไว้ใจชนะกลยุทธ์,
sos.why_free_title,sos-hotline,WHY FREE,Why Is This Free?,ทำไมถึงฟรี?,
sos.more_title,sos-hotline,MORE,Need More Than Advice?,ต้องการมากกว่าคำแนะนำ?,
sos.more_dfy,sos-hotline,MORE,Done-For-You Review,การตรวจสอบแบบครบวงจร (Done-For-You),
sos.more_dfy_cta,sos-hotline,MORE,See What You Get,ดูสิ่งที่คุณจะได้รับ,
sos.more_expert,sos-hotline,MORE,Expert Interpretation,การตีความโดยผู้เชี่ยวชาญ,
sos.more_expert_cta,sos-hotline,MORE,See the Process,ดูกระบวนการ,
sos.topics_headline,sos-hotline,WHO THIS IS FOR,If it touches email, we can help.,ถ้าเกี่ยวกับอีเมล เราช่วยได้,
sos.topics_subhead,sos-hotline,WHO THIS IS FOR,"You do not need to be a client. You do not need to buy anything.","คุณไม่จำเป็นต้องเป็นลูกค้า ไม่ต้องซื้ออะไรทั้งนั้น",
sos.topics_footer,sos-hotline,WHO THIS IS FOR,...and anything else you are wondering about.,...และเรื่องอื่นๆ ที่คุณสงสัย,
sos.topic_deliverability,sos-hotline,TOPICS,Deliverability,Deliverability,
sos.topic_bounces,sos-hotline,TOPICS,Bounces,Bounces,
sos.topic_blocklists,sos-hotline,TOPICS,Blocklists,Blocklists,
sos.topic_open_rates,sos-hotline,TOPICS,Open rates,Open rates,
sos.topic_esp_migration,sos-hotline,TOPICS,ESP migration,การย้าย ESP,DNT ESP
sos.topic_warmup,sos-hotline,TOPICS,Warmup,Warmup,
sos.topic_list_cleaning,sos-hotline,TOPICS,List cleaning,การล้างรายชื่อ,
sos.topic_engagement,sos-hotline,TOPICS,Engagement,Engagement,
sos.topic_spam_complaints,sos-hotline,TOPICS,Spam complaints,Spam complaints,
sos.topic_reputation,sos-hotline,TOPICS,Reputation,Reputation,
sos.topic_ip_warming,sos-hotline,TOPICS,IP warming,IP warming,DNT IP
sos.topic_segmentation,sos-hotline,TOPICS,Segmentation,Segmentation,
sos.topic_inbox_placement,sos-hotline,TOPICS,Inbox placement,Inbox placement,
sos.topic_sunsetting,sos-hotline,TOPICS,Sunsetting,Sunsetting,
sos.topic_reengagement,sos-hotline,TOPICS,Re-engagement,Re-engagement,
sos.topic_career,sos-hotline,TOPICS,Career advice,คำแนะนำอาชีพ,
sos.how_footer,sos-hotline,HOW IT WORKS,That is it. No booking system. Just reach out.,แค่นั้นแหละ ไม่มีระบบจอง แค่ติดต่อมา,
sos.how_send_message,sos-hotline,HOW IT WORKS,Send a message,ส่งข้อความ,
sos.testimonial1_quote,sos-hotline,TESTIMONIALS,"The SOS Hotline gave me extremely helpful guidance. Yanna-Torry cleaned our list and supported us beyond the call.","สายด่วน SOS ให้คำแนะนำที่เป็นประโยชน์มาก Yanna-Torry ล้างรายชื่อของเราและสนับสนุนเราเกินกว่าแค่การคุยกัน",DNT SOS Hotline, Yanna-Torry
sos.testimonial1_author,sos-hotline,TESTIMONIALS,"Megan S, UK","Megan S, UK",DNT
sos.testimonial2_quote,sos-hotline,TESTIMONIALS,Real human expertise. Tailor-made solutions. Not an AI tool.,ความเชี่ยวชาญจากคนจริงๆ โซลูชันที่ออกแบบมาเฉพาะ ไม่ใช่เครื่องมือ AI,
sos.testimonial2_author,sos-hotline,TESTIMONIALS,"Chris Mead, UK","Chris Mead, UK",DNT
sos.testimonial3_quote,sos-hotline,TESTIMONIALS,RME provides deep insights our ESP misses and helped us segment smarter.,RME ให้ข้อมูลเชิงลึกที่ ESP ของเรามองข้าม และช่วยให้เราแบ่งกลุ่มได้ฉลาดขึ้น,DNT RME, ESP
sos.testimonial3_author,sos-hotline,TESTIMONIALS,"Adeola Sole, UK","Adeola Sole, UK",DNT
sos.more_intro,sos-hotline,MORE,"SOS gives you guidance. If you need someone to actually touch your data, we offer:",SOS ให้คำแนะนำ ถ้าคุณต้องการใครสักคนที่มาจัดการข้อมูลของคุณจริงๆ เราเสนอ:,DNT SOS
sos.more_dfy_desc,sos-hotline,MORE,"Send us your list. We review every address and return it labeled: Keep, Monitor, or Suppress. Each gets a clear label, a definition, and why it matters.","ส่งรายชื่อมาให้เรา เราตรวจสอบทุกที่อยู่และส่งคืนพร้อมป้ายกำกับ: เก็บ, เฝ้าระวัง, หรือ ระงับ แต่ละอันมีป้ายกำกับชัดเจน คำจำกัดความ และเหตุผลว่าทำไมถึงสำคัญ",DNT Keep, Monitor, Suppress
sos.more_expert_desc,sos-hotline,MORE,"Every list review includes a walkthrough of your results. We explain what we found, what it means, and what to do next. Included free with every cleaning.",ทุกการตรวจสอบรายชื่อรวมถึงการอธิบายผลลัพธ์ เราอธิบายสิ่งที่เราพบ ความหมายของมัน และสิ่งที่ต้องทำต่อไป รวมฟรีทุกการล้าง,
sos.final_subtext,sos-hotline,CTA,"Email us. Within 48 hours. Often sooner.","ส่งอีเมลหาเรา ภายใน 48 ชั่วโมง บ่อยครั้งเร็วกว่านั้น",
Key,Page,Section,English,Thai,Notes
contact.modal_subtitle,common,CONTACT MODAL,Tell us what you're working on. We'll get back to you within one business day.,บอกเราว่าคุณกำลังทำอะไรอยู่ เราจะติดต่อกลับภายในหนึ่งวันทำการ,
contact.modal_title,common,CONTACT MODAL,Get in Touch,ติดต่อเรา,
contact.submit,common,CONTACT MODAL,Send Message,ส่งข้อความ,
footer.legal,common,FOOTER,Privacy Policy · Terms,นโยบายความเป็นส่วนตัว · ข้อกำหนด,
form.email_label,common,FORM FIELDS,Email \*,อีเมล \*,
form.message_hint,common,FORM FIELDS,Optional - but helps us prepare for the conversation.,ไม่บังคับ - แต่ช่วยให้เราเตรียมตัวสำหรับการสนทนาได้ดีขึ้น,
form.message_label,common,FORM FIELDS,Message,ข้อความ,
form.message_optional_label,common,FORM FIELDS,Message (optional),ข้อความ (ไม่บังคับ),
form.name_label,common,FORM FIELDS,Name \*,ชื่อ \*,
form.timezone_label,common,FORM FIELDS,Timezone (optional),เขตเวลา (ไม่บังคับ),
form.timezone_select,common,FORM FIELDS,Select your timezone,เลือกเขตเวลาของคุณ,
form.timezone_select_optional,common,FORM FIELDS,Select your timezone (optional),เลือกเขตเวลาของคุณ (ไม่บังคับ),
form.tz_alaska,common,FORM FIELDS,Alaska Time,เวลาอลาสก้า,
form.tz_central,common,FORM FIELDS,Central Time (CT),เวลากลาง (CT),
form.tz_cet,common,FORM FIELDS,Central European Time (CET),เวลายุโรปกลาง (CET),
form.tz_eastern,common,FORM FIELDS,Eastern Time (ET),เวลาตะวันออก (ET),
form.tz_eet,common,FORM FIELDS,Eastern European Time,เวลายุโรปตะวันออก,
form.tz_gmt,common,FORM FIELDS,GMT / UTC,GMT / UTC,
form.tz_gulf,common,FORM FIELDS,Gulf Standard Time,เวลามาตรฐานกัลฟ์,
form.tz_hawaii,common,FORM FIELDS,Hawaii Time,เวลาฮาวาย,
form.tz_india,common,FORM FIELDS,India Standard Time,เวลามาตรฐานอินเดีย,
form.tz_japan,common,FORM FIELDS,Japan Standard Time,เวลามาตรฐานญี่ปุ่น,
form.tz_london,common,FORM FIELDS,London (GMT/BST),ลอนดอน (GMT/BST),
form.tz_mountain,common,FORM FIELDS,Mountain Time (MT),เวลาภูเขา (MT),
form.tz_nz,common,FORM FIELDS,New Zealand Time,เวลานิวซีแลนด์,
form.tz_other,common,FORM FIELDS,Other,อื่นๆ,
form.tz_pacific,common,FORM FIELDS,Pacific Time (PT),เวลาแปซิฟิก (PT),
form.tz_singapore,common,FORM FIELDS,Singapore Time,เวลาสิงคโปร์,
form.tz_sydney,common,FORM FIELDS,Australian Eastern Time,เวลาออสเตรเลียตะวันออก,
modal.subtitle,common,CONTACT MODAL,Tell us about your situation and we'll get back to you within 24 hours.,เล่าสถานการณ์ของคุณให้เราฟัง เราจะติดต่อกลับภายใน 24 ชั่วโมง,
ui.message_received,common,UI,Message Received,ได้รับข้อความแล้ว,
ui.message_sent,common,UI,Message Sent!,ส่งข้อความแล้ว!,
ui.request_received,common,UI,Request Received,ได้รับคำขอแล้ว,
ui.response_time,common,UI,We'll get back to you within 24-48 hours.,เราจะติดต่อกลับภายใน 24-48 ชั่วโมง,
ui.response_time_business,common,UI,We'll get back to you within one business day.,เราจะติดต่อกลับภายในหนึ่งวันทำการ,
partner.title,partner,HERO,Partner With Us,ร่วมเป็นพันธมิตรกับเรา,
partner.subtitle,partner,HERO,Work with Review My Emails to help your clients protect their sender reputation.,ร่วมงานกับ Review My Emails เพื่อช่วยลูกค้าของคุณปกป้องชื่อเสียงผู้ส่ง,DNT Review My Emails
partner.types_title,partner,TYPES,Who We Work With,เราทำงานร่วมกับใคร,
partner.esp_title,partner,TYPES,Email Service Providers,ผู้ให้บริการอีเมล (ESP),
partner.esp_desc,partner,TYPES,Help your customers maintain clean lists. Reduce complaints and bounces before they hurt your shared infrastructure.,ช่วยลูกค้าของคุณรักษาความสะอาดรายชื่อ ลดการร้องเรียนและการตีกลับก่อนที่จะส่งผลกระทบต่อโครงสร้างพื้นฐานที่ใช้ร่วมกัน,
partner.agency_title,partner,TYPES,Marketing Agencies,เอเจนซี่การตลาด,
partner.agency_desc,partner,TYPES,Offer list hygiene as part of your email marketing services. Give clients clear recommendations, not just validation scores.,นำเสนอบริการดูแลความสะอาดรายชื่อเป็นส่วนหนึ่งของบริการการตลาดผ่านอีเมล ให้คำแนะนำที่ชัดเจนแก่ลูกค้า ไม่ใช่แค่คะแนนการตรวจสอบ,
partner.consultant_title,partner,TYPES,Deliverability Consultants,ที่ปรึกษาด้าน Deliverability,
partner.consultant_desc,partner,TYPES,Add list interpretation to your toolkit. Get detailed analysis you can use in client reports and remediation plans.,เพิ่มการตีความรายชื่อลงในชุดเครื่องมือของคุณ รับการวิเคราะห์โดยละเอียดที่คุณสามารถใช้ในรายงานลูกค้าและแผนการแก้ไขปัญหา,
partner.data_title,partner,TYPES,Data Providers,ผู้ให้บริการข้อมูล,
partner.data_desc,partner,TYPES,Validate the quality of email data before it reaches your customers. Reduce complaints and build trust.,ตรวจสอบคุณภาพข้อมูลอีเมลก่อนที่จะถึงมือลูกค้า ลดการร้องเรียนและสร้างความไว้วางใจ,
Key,Page,Section,English,Thai,Notes
about.title,about,HERO,About,เกี่ยวกับเรา,
about.subtitle,about,HERO,The person behind Review My Emails.,คนที่อยู่เบื้องหลัง Review My Emails,DNT Review My Emails
about.name,about,BIO,Yanna-Torry Aspraki,Yanna-Torry Aspraki,DNT name
about.role,about,BIO,"Founder, Review My Emails","ผู้ก่อตั้ง, Review My Emails",DNT Review My Emails
about.bio_p1,about,BIO,"I started Review My Emails because I kept seeing the same problem. Marketers would run their lists through validation tools, get a clean bill of health, and then watch their deliverability tank anyway.","ฉันเริ่มทำ Review My Emails เพราะฉันเห็นปัญหาเดิมๆ ซ้ำแล้วซ้ำเล่า นักการตลาดเอารายชื่อไปผ่านเครื่องมือตรวจสอบ ได้ผลลัพธ์ว่าสะอาด แต่แล้ว Deliverability ก็ยังดิ่งลงเหวอยู่ดี",DNT Review My Emails
about.bio_p2,about,BIO,The tools were not lying. They just were not telling the whole story.,เครื่องมือไม่ได้โกหก แค่มันบอกความจริงไม่หมด,
about.bio_p3,about,BIO,"Validation checks if an address exists. It does not check if sending there is safe. It does not know about complaint histories, engagement patterns, or domain-level risk signals that accumulate over time.","Validation ตรวจสอบว่าที่อยู่มีอยู่จริงหรือไม่ แต่มันไม่เช็คว่าส่งไปแล้วปลอดภัยไหม มันไม่รู้เรื่องประวัติการร้องเรียน รูปแบบการมีส่วนร่วม หรือสัญญาณความเสี่ยงระดับโดเมนที่สะสมตามกาลเวลา",
about.bio_p4,about,BIO,"I spent years in email deliverability, working with senders of all sizes. I learned that list health is not binary. An address can be technically valid and still damage your reputation. The question is not ""will this bounce?"" but ""should I send here?""","ฉันใช้เวลาหลายปีในวงการ Email Deliverability ทำงานกับผู้ส่งทุกขนาด ฉันเรียนรู้ว่าสุขภาพของรายชื่อไม่ใช่แค่ขาวกับดำ ที่อยู่อาจจะถูกต้องทางเทคนิคแต่ยังทำลายชื่อเสียงของคุณได้ คำถามไม่ใช่ ""มันจะตีกลับไหม?"" แต่คือ ""ฉันควรส่งไปที่นี่ไหม?""",
about.bio_p5,about,BIO,"That is what Review My Emails answers. Every address gets labeled Keep, Monitor, or Suppress. And every label comes with the reasoning behind it. No black boxes. No guessing.","นั่นคือสิ่งที่ Review My Emails ตอบโจทย์ ทุกที่อยู่จะถูกติดป้ายกำกับว่า เก็บ, เฝ้าระวัง, หรือ ระงับ และทุกป้ายกำกับมาพร้อมเหตุผลเบื้องหลัง ไม่มีกล่องดำ ไม่มีการเดา",DNT Review My Emails, Keep, Monitor, Suppress
about.bio_p6,about,BIO,"If you have questions about your list or your deliverability, I am happy to talk. That is what the SOS Hotline is for.","ถ้าคุณมีคำถามเกี่ยวกับรายชื่อหรือ Deliverability ของคุณ ฉันยินดีคุยด้วย นั่นคือเหตุผลที่มีสายด่วน SOS",DNT SOS Hotline
about.cta_title,about,CTA,Questions?,มีคำถาม?,
about.cta_subtitle,about,CTA,Talk through your situation. No pitch. Just answers.,คุยเรื่องสถานการณ์ของคุณ ไม่มีการขาย มีแต่คำตอบ,
about.cta_sos,about,CTA,Learn About SOS Hotline,เรียนรู้เกี่ยวกับสายด่วน SOS,DNT SOS Hotline
about.cta_pricing,about,CTA,See Pricing,ดูราคา,
about.team_title,about,TEAM,The Team,ทีมงาน,
about.team_subtitle,about,TEAM,Need a hand (or eight)? We have got you covered.,ต้องการคนช่วย (หรือหลายคน)? เราจัดให้,
about.team_contact,about,TEAM,Get in touch:,ติดต่อเรา:,
about.modal_title,about,MODAL,Get in Touch,ติดต่อเรา,
about.modal_subtitle,about,MODAL,Tell us what you're working on. We'll get back to you within one business day.,บอกเราว่าคุณกำลังทำอะไร เราจะติดต่อกลับภายในหนึ่งวันทำการ,
about.modal_success,about,MODAL,Message Sent!,ส่งข้อความแล้ว!,
about.modal_close,about,MODAL,Close,ปิด,
footer.tagline,common,FOOTER,We see what algorithms can't.,เราเห็นสิ่งที่อัลกอริทึมมองไม่เห็น,
footer.services,common,FOOTER,Services,บริการ,
footer.company,common,FOOTER,Company,บริษัท,
footer.contact,common,FOOTER,Contact,ติดต่อ,
footer.security,common,FOOTER,Security,ความปลอดภัย,
footer.copyright,common,FOOTER,© 2026 Review My Emails. All rights reserved.,© 2026 Review My Emails. สงวนลิขสิทธิ์,DNT brand
footer.privacy,common,FOOTER,Privacy Policy,นโยบายความเป็นส่วนตัว,
footer.terms,common,FOOTER,Terms,ข้อกำหนด,
lang.select,common,LANGUAGE,Language,ภาษา,
lang.current_en,common,LANGUAGE,Language: English,ภาษา: ไทย,
ui.loading,common,UI,Loading...,กำลังโหลด...,
ui.submit,common,UI,Submit,ส่ง,
ui.cancel,common,UI,Cancel,ยกเลิก,
ui.close,common,UI,Close,ปิด,
ui.learn_more,common,UI,Learn More,เรียนรู้เพิ่มเติม,
ui.view_details,common,UI,View Details,ดูรายละเอียด,
ui.success,common,UI,Success!,สำเร็จ!,
ui.error,common,UI,Something went wrong. Please try again.,เกิดข้อผิดพลาด โปรดลองอีกครั้ง,
ui.required,common,UI,Required,จำเป็น,
og.headline,common,OG IMAGE,Stop guessing what's wrong with your list,เลิกเดาว่าเกิดอะไรขึ้นกับรายชื่อของคุณ,Main text on OG image
og.subhead,common,OG IMAGE,We find the problems tools miss,เราพบปัญหาที่เครื่องมือมองข้าม,Secondary text
og.tagline,common,OG IMAGE,Expert Email List Cleaning,บริการล้างรายชื่ออีเมลโดยผู้เชี่ยวชาญ,Bottom tagline
easter.fish_message,common,EASTER EGG,You found me! Here's 20% off your first order.,คุณเจอฉันแล้ว! นี่คือส่วนลด 20% สำหรับคำสั่งซื้อแรกของคุณ,Optional
easter.fish_coupon,common,EASTER EGG,Coupon: DEEPDIVE20,คูปอง: DEEPDIVE20,DNT coupon code
easter.exit_button,common,EASTER EGG,Return to Surface,กลับสู่ผิวน้ำ,
easter.hint,common,EASTER EGG,Something is swimming in the deep...,มีบางอย่างว่ายอยู่ในน้ำลึก...,
ui.menu_open,common,UI,Open menu,เปิดเมนู,Accessibility label
ui.menu_close,common,UI,Close menu,ปิดเมนู,Accessibility label
nav.home,common,NAVIGATION,Home,หน้าแรก,
nav.how_it_works,common,NAVIGATION,How It Works,วิธีการทำงาน,
nav.pricing,common,NAVIGATION,Pricing,ราคา,
nav.sos_hotline,common,NAVIGATION,SOS Hotline,สายด่วน SOS,DNT SOS Hotline
nav.about,common,NAVIGATION,About,เกี่ยวกับเรา,
nav.partner,common,NAVIGATION,Partner,พันธมิตร,
nav.quiz,common,NAVIGATION,Free Quiz,แบบทดสอบฟรี,
nav.audit,common,NAVIGATION,Self-Audit,ตรวจสอบด้วยตัวเอง,
nav.cta,common,NAVIGATION,Get My List Cleaned,ล้างรายชื่อของฉัน,
audit.sos_badge,audit,SOS PLUG,Free. No pitch. Just answers.,ฟรี ไม่มีการขาย มีแต่คำตอบ,
audit.get_cleaning,audit,BUTTONS,Get Expert List Cleaning,รับบริการล้างรายชื่อโดยผู้เชี่ยวชาญ,
audit.what_cover,audit,CONTENT,What we'll cover,สิ่งที่เราจะครอบคลุม,
partner.cta_title,partner,CTA,Interested?,สนใจไหม?,
partner.cta_subtitle,partner,CTA,Reach out to discuss how we can work together. No pitch deck required. Just tell us what you are trying to solve.,ติดต่อมาเพื่อคุยกันว่าเราจะร่วมงานกันได้อย่างไร ไม่ต้องมีสไลด์นำเสนอ แค่บอกเราว่าคุณพยายามแก้ปัญหาอะไร,
partner.cta_button,partner,CTA,Email Us,ส่งอีเมลหาเรา,
partner.modal_title,partner,MODAL,Partner With Us,ร่วมเป็นพันธมิตรกับเรา,
partner.modal_subtitle,partner,MODAL,Tell us about your business and we'll get back to you within 24 hours.,บอกเราเกี่ยวกับธุรกิจของคุณ แล้วเราจะติดต่อกลับภายใน 24 ชั่วโมง,
partner.modal_placeholder,partner,MODAL,Tell us about your business and how you'd like to partner...,บอกเราเกี่ยวกับธุรกิจของคุณและรูปแบบที่คุณอยากร่วมมือ...,
partner.modal_button,partner,MODAL,Send Message,ส่งข้อความ,
partner.modal_success_title,partner,MODAL,Message Received,ได้รับข้อความแล้ว,
partner.modal_success_text,partner,MODAL,We'll get back to you within 24 hours.,เราจะติดต่อกลับภายใน 24 ชั่วโมง,
Key,Page,Section,English,Thai,Notes
pricing.comp_them1,pricing,COMPARISON,Validators check if an inbox exists.,ตัวตรวจสอบเช็คว่า Inbox มีอยู่จริงหรือไม่,
pricing.comp_us1,pricing,COMPARISON,We assess whether sending there is safe.,เราประเมินว่าการส่งไปที่นั่นปลอดภัยหรือไม่,
pricing.comp_them2,pricing,COMPARISON,Validators give you a status.,ตัวตรวจสอบบอกสถานะให้คุณ,
pricing.comp_us2,pricing,COMPARISON,We give you the reasoning behind a decision.,เราบอกเหตุผลเบื้องหลังการตัดสินใจ,
pricing.comp_them3,pricing,COMPARISON,Validators flag what bounces.,ตัวตรวจสอบติดธงสิ่งที่ตีกลับ (Bounce),
pricing.comp_us3,pricing,COMPARISON,We flag what damages your reputation without bouncing.,เราติดธงสิ่งที่ทำลายชื่อเสียงของคุณโดยไม่ต้องตีกลับ,
pricing.comp_them4,pricing,COMPARISON,Validators process volume.,ตัวตรวจสอบเน้นปริมาณ,
pricing.comp_us4,pricing,COMPARISON,We interpret patterns across your entire list.,เราตีความรูปแบบทั่วทั้งรายชื่อของคุณ,
pricing.comp_them5,pricing,COMPARISON,Validators leave you guessing.,ตัวตรวจสอบปล่อยให้คุณเดาเอาเอง,
pricing.comp_us5,pricing,COMPARISON,We tell you what to do and why.,เราบอกคุณว่าต้องทำอะไรและทำไม,
pricing.compare_title,pricing,COMPARISON,What You Are Actually Paying For,สิ่งที่คุณกำลังจ่ายเงินให้จริงๆ,
pricing.compare_subtitle,pricing,COMPARISON,The difference between checking and interpreting.,ความแตกต่างระหว่างการตรวจสอบและการตีความ,
pricing.calc_heading,pricing,CALCULATOR,Calculate Your Price,คำนวณราคาของคุณ,
pricing.calc_intro,pricing,CALCULATOR,Simple. More volume, lower rate.,ง่ายๆ ปริมาณมาก ราคาต่อหน่วยยิ่งถูกลง,
pricing.calc_subtitle,pricing,CALCULATOR,Pay only for what you need. Credits never expire.,จ่ายเฉพาะสิ่งที่คุณต้องการ เครดิตไม่มีวันหมดอายุ,
pricing.calc_title,pricing,CALCULATOR,Pricing Calculator,เครื่องคำนวณราคา,
pricing.need_more,pricing,CALCULATOR,Need more than 1 million?,ต้องการมากกว่า 1 ล้าน?,
pricing.custom_pricing,pricing,CALCULATOR,for custom pricing.,เพื่อขอราคาพิเศษ,
pricing.contact_us,pricing,CALCULATOR,Contact us,ติดต่อเรา,
pricing.cta_clean_title,pricing,CTA,Get My List Cleaned,ล้างรายชื่อของฉัน,
pricing.cta_clean_desc,pricing,CTA,Done-for-you service. Send your list, get results.,บริการแบบครบวงจร ส่งรายชื่อมา รับผลลัพธ์กลับไป,
pricing.cta_waitlist_title,pricing,CTA,Join the Waitlist,เข้าร่วมรายชื่อรอ,
pricing.cta_waitlist_desc,pricing,CTA,Be first to access self-serve when it launches.,เป็นคนแรกที่ได้ใช้บริการแบบ Self-serve เมื่อเปิดตัว,
pricing.cta_help_title,pricing,CTA,Get Free Help,รับความช่วยเหลือฟรี,
pricing.cta_help_desc,pricing,CTA,Email our SOS hotline with your questions.,ส่งคำถามของคุณมาที่สายด่วน SOS ของเรา,DNT SOS Hotline
pricing.learn_more_btn,pricing,CTA,Learn More,เรียนรู้เพิ่มเติม,
pricing.option_guidance,pricing,OPTIONS,Guidance,คำแนะนำ,
pricing.option_execution,pricing,OPTIONS,Execution,การดำเนินการ,
pricing.option_automation,pricing,OPTIONS,Automation,ระบบอัตโนมัติ,
pricing.join,pricing,CONTENT,Join,เข้าร่วม,
pricing.get_started_btn,pricing,CONTENT,Get Started,เริ่มต้นใช้งาน,
pricing.questions_title,pricing,CONTENT,Questions?,มีคำถาม?,
pricing.waitlist_success_short,pricing,CONTENT,You're on the list!,คุณอยู่ในรายชื่อแล้ว!,
pricing.newsletter_opt,pricing,CONTENT,"Monthly deliverability insights (no spam, just signal)","ข้อมูลเชิงลึก Deliverability รายเดือน (ไม่มีสแปม มีแต่สาระ)",
pricing.for_custom,pricing,CONTENT,for custom pricing.,เพื่อขอราคาพิเศษ,
pricing.learn_more_sos,pricing,CONTENT,Learn More About SOS Hotline,เรียนรู้เพิ่มเติมเกี่ยวกับสายด่วน SOS,DNT SOS Hotline
pricing.free_help_title,pricing,FREE HELP,Free Email Help,ความช่วยเหลือเรื่องอีเมลฟรี,
pricing.free_help_desc,pricing,FREE HELP,"Ask any email question. Get a real answer from a real expert. No sales pitch, no strings attached.","ถามคำถามเรื่องอีเมลได้ทุกเรื่อง รับคำตอบจริงจากผู้เชี่ยวชาญตัวจริง ไม่มีการขาย ไม่มีข้อผูกมัด",
pricing.hero_headline1,pricing,HERO,Beyond Validation.,เหนือกว่าการตรวจสอบ (Validation),
pricing.hero_headline2,pricing,HERO,We Tell You What Your List Means.,เราบอกคุณว่ารายชื่อของคุณหมายความว่าอย่างไร,
pricing.hero_subhead,pricing,HERO,"Not just pass/fail. Every address comes with reasoning so you know what to keep, what to monitor, and what to suppress.","ไม่ใช่แค่ผ่าน/ไม่ผ่าน ทุกที่อยู่มีเหตุผลประกอบ เพื่อให้คุณรู้ว่าควรเก็บอะไร ควรเฝ้าระวังอะไร และควรระงับ (Suppress) อะไร",DNT Keep/Monitor/Suppress
pricing.what_you_get_title,pricing,OUTPUT,What You Get,สิ่งที่คุณจะได้รับ,
pricing.what_you_get_subtitle,pricing,OUTPUT,A cleaned list with clear recommendations.,รายชื่อที่ล้างแล้วพร้อมคำแนะนำที่ชัดเจน,
pricing.keep_title,pricing,OUTPUT,Cleared After Full Review,ผ่านการตรวจสอบอย่างละเอียดแล้ว,
pricing.keep_desc,pricing,OUTPUT,No risk patterns surfaced during review. Domain behavior and historical signals support continued sending.,ไม่พบรูปแบบความเสี่ยงระหว่างการตรวจสอบ พฤติกรรมโดเมนและสัญญาณในอดีตสนับสนุนให้ส่งต่อได้,
pricing.monitor_title,pricing,OUTPUT,Patterns Worth Watching,รูปแบบที่น่าจับตามอง,
pricing.monitor_desc,pricing,OUTPUT,"These require judgment. We surface historical patterns and relationship context.",สิ่งเหล่านี้ต้องใช้วิจารณญาณ เราเปิดเผยรูปแบบในอดีตและบริบทความสัมพันธ์,
pricing.suppress_title,pricing,OUTPUT,"Clear Risk, Clear Reasoning",ความเสี่ยงชัดเจน เหตุผลชัดเจน,
