dfy.step2_desc,done-for-you,PROCESS,"Every address gets examined. Domain patterns, history, risk signals. The full picture, not just a validity check.","Setiap alamat diperiksa. Pola domain, riwayat, sinyal risiko. Gambaran lengkap, bukan hanya pemeriksaan validitas.",
dfy.step3_desc,done-for-you,PROCESS,"Keep, Monitor, or Suppress. With the specific reasons behind each decision. You will know what to do and why.","Simpan, Pantau, atau Tahan. Dengan alasan spesifik di balik setiap keputusan. Anda akan tahu apa yang harus dilakukan dan mengapa.",
dfy.step4_desc,done-for-you,PROCESS,Talk through the results with me. Understand what we found and plan your next steps.,Diskusikan hasilnya dengan saya. Pahami apa yang kami temukan dan rencanakan langkah selanjutnya.,
dfy.consult_subtitle,done-for-you,CONSULTATION,No pressure, no pitch. Let's talk through your situation and figure out if list cleaning is even the right move.,Tanpa tekanan, tanpa promosi penjualan. Mari kita bicarakan situasi Anda dan cari tahu apakah pembersihan daftar adalah langkah yang tepat.,
dfy.consult_badge,done-for-you,CONSULTATION,First Free Consultation,Konsultasi Gratis Pertama,
dfy.consult_card_desc,done-for-you,CONSULTATION,Tell me what's going on with your list, your sending, your concerns. I'll give you my honest take on what you actually need—even if it's not me.,Ceritakan apa yang terjadi dengan daftar Anda, pengiriman Anda, kekhawatiran Anda. Saya akan memberikan pendapat jujur saya tentang apa yang sebenarnya Anda butuhkan—bahkan jika itu bukan saya.,
dfy.consult_duration,done-for-you,CONSULTATION,15-30 minutes. No commitment required.,15-30 menit. Tidak perlu komitmen.,
dfy.consult_topics_label,done-for-you,CONSULTATION,We can discuss,Kita bisa mendiskusikan,
dfy.consult_topic1,done-for-you,CONSULTATION,Whether list cleaning makes sense for your situation,Apakah pembersihan daftar masuk akal untuk situasi Anda,
dfy.consult_topic2,done-for-you,CONSULTATION,What's likely causing your deliverability issues,Apa yang mungkin menyebabkan masalah deliverability Anda,
dfy.consult_topic3,done-for-you,CONSULTATION,Which service level fits your needs,Tingkat layanan mana yang sesuai dengan kebutuhan Anda,
dfy.consult_topic4,done-for-you,CONSULTATION,Timeline and turnaround expectations,Ekspektasi waktu dan penyelesaian,
dfy.consult_topic5,done-for-you,CONSULTATION,Questions about the process,Pertanyaan tentang prosesnya,
dfy.whofor_yes1,done-for-you,WHO FOR,Running campaigns but seeing declining engagement,Menjalankan kampanye tetapi melihat penurunan keterlibatan,
dfy.whofor_yes2,done-for-you,WHO FOR,"Worried about bounces, complaints, or blocklists",Khawatir tentang bounce, keluhan, atau daftar blokir (blocklist),
dfy.whofor_yes3,done-for-you,WHO FOR,Inheriting a list you did not build,Mewarisi daftar yang tidak Anda buat sendiri,
dfy.whofor_yes4,done-for-you,WHO FOR,"Under pressure to ""just send"" but sensing risk","Di bawah tekanan untuk ""kirim saja"" tetapi merasakan risiko",
dfy.whofor_yes5,done-for-you,WHO FOR,Trying to explain deliverability risks internally,Mencoba menjelaskan risiko deliverability secara internal,
dfy.whofor_no1,done-for-you,WHO FOR,You want someone to write or send campaigns for you,Anda ingin seseorang menulis atau mengirim kampanye untuk Anda,
dfy.whofor_no2,done-for-you,WHO FOR,You need ESP migration or setup help,Anda butuh bantuan migrasi atau pengaturan ESP,DNT ESP
dfy.whofor_no3,done-for-you,WHO FOR,You want ongoing managed services,Anda ingin layanan terkelola yang berkelanjutan,
dfy.whofor_no4,done-for-you,WHO FOR,You need content or design work,Anda butuh pekerjaan konten atau desain,
dfy.testimonial_quote,done-for-you,TESTIMONIAL,The SOS Hotline gave me extremely helpful guidance. Yanna-Torry cleaned our list and supported us beyond the call.,Hotline SOS memberi saya panduan yang sangat membantu. Yanna-Torry membersihkan daftar kami dan mendukung kami lebih dari sekadar panggilan.,DNT SOS Hotline, Yanna-Torry
dfy.testimonial_author,done-for-you,TESTIMONIAL,"Megan S, UK","Megan S, UK",DNT
dfy.pricing_subtitle,done-for-you,PRICING,"Volume pricing: buy more credits, pay less per credit. No contracts, no tricks.","Harga volume: beli lebih banyak kredit, bayar lebih murah per kredit. Tidak ada kontrak, tidak ada trik.",
dfy.pricing_contact,done-for-you,PRICING,Questions first?,Ada pertanyaan dulu?,
dfy.pricing_just_ask,done-for-you,PRICING,Just ask,Tanya saja,
dfy.notsure_desc,done-for-you,PRICING,Have a question before committing? Use the SOS Hotline. It is free. No sales pitch. Just honest answers.,Punya pertanyaan sebelum berkomitmen? Gunakan Hotline SOS. Gratis. Tidak ada promosi penjualan. Hanya jawaban jujur.,DNT SOS Hotline
partner.title,partner,HERO,Partner With Us,Bermitra Dengan Kami,
partner.subtitle,partner,HERO,Work with Review My Emails to help your clients protect their sender reputation.,Bekerja sama dengan Review My Emails untuk membantu klien Anda melindungi reputasi pengirim mereka.,DNT Review My Emails
partner.types_title,partner,TYPES,Who We Work With,Siapa yang Kami Ajak Bekerja Sama,
partner.esp_title,partner,TYPES,Email Service Providers,Penyedia Layanan Email (ESP),
partner.esp_desc,partner,TYPES,Help your customers maintain clean lists. Reduce complaints and bounces before they hurt your shared infrastructure.,Bantu pelanggan Anda menjaga daftar tetap bersih. Kurangi keluhan dan bounce sebelum merusak infrastruktur bersama Anda.,
partner.agency_title,partner,TYPES,Marketing Agencies,Agensi Pemasaran,
partner.agency_desc,partner,TYPES,Offer list hygiene as part of your email marketing services. Give clients clear recommendations, not just validation scores.,Tawarkan kebersihan daftar sebagai bagian dari layanan pemasaran email Anda. Berikan rekomendasi yang jelas kepada klien, bukan hanya skor validasi.,
partner.consultant_title,partner,TYPES,Deliverability Consultants,Konsultan Deliverability,
partner.consultant_desc,partner,TYPES,Add list interpretation to your toolkit. Get detailed analysis you can use in client reports and remediation plans.,Tambahkan interpretasi daftar ke perangkat Anda. Dapatkan analisis mendalam yang dapat Anda gunakan dalam laporan klien dan rencana perbaikan.,
partner.data_title,partner,TYPES,Data Providers,Penyedia Data,
partner.data_desc,partner,TYPES,Validate the quality of email data before it reaches your customers. Reduce complaints and build trust.,Validasi kualitas data email sebelum sampai ke pelanggan Anda. Kurangi keluhan dan bangun kepercayaan.,
partner.cta_title,partner,CTA,Interested?,Tertarik?,
partner.cta_subtitle,partner,CTA,Reach out to discuss how we can work together. No pitch deck required. Just tell us what you are trying to solve.,Hubungi kami untuk mendiskusikan bagaimana kita bisa bekerja sama. Tidak perlu pitch deck. Cukup beri tahu kami apa yang ingin Anda selesaikan.,
partner.cta_button,partner,CTA,Email Us,Email Kami,
partner.modal_title,partner,MODAL,Partner With Us,Bermitra Dengan Kami,
partner.modal_subtitle,partner,MODAL,Tell us about your business and we'll get back to you within 24 hours.,Ceritakan tentang bisnis Anda dan kami akan menghubungi Anda kembali dalam 24 jam.,
partner.modal_placeholder,partner,MODAL,Tell us about your business and how you'd like to partner...,Ceritakan tentang bisnis Anda dan bagaimana Anda ingin bermitra...,
partner.modal_button,partner,MODAL,Send Message,Kirim Pesan,
partner.modal_success_title,partner,MODAL,Message Received,Pesan Diterima,
partner.modal_success_text,partner,MODAL,We'll get back to you within 24 hours.,Kami akan menghubungi Anda kembali dalam 24 jam.,
Key,Page,Section,English,Indonesian,Notes
pricing.comp_them1,pricing,COMPARISON,Validators check if an inbox exists.,Validator memeriksa apakah kotak masuk ada.,
pricing.comp_us1,pricing,COMPARISON,We assess whether sending there is safe.,Kami menilai apakah pengiriman ke sana aman.,
pricing.comp_them2,pricing,COMPARISON,Validators give you a status.,Validator memberi Anda status.,
pricing.comp_us2,pricing,COMPARISON,We give you the reasoning behind a decision.,Kami memberi Anda alasan di balik keputusan.,
pricing.comp_them3,pricing,COMPARISON,Validators flag what bounces.,Validator menandai apa yang bounce.,
pricing.comp_us3,pricing,COMPARISON,We flag what damages your reputation without bouncing.,Kami menandai apa yang merusak reputasi Anda tanpa bounce.,
pricing.comp_them4,pricing,COMPARISON,Validators process volume.,Validator memproses volume.,
pricing.comp_us4,pricing,COMPARISON,We interpret patterns across your entire list.,Kami menafsirkan pola di seluruh daftar Anda.,
pricing.comp_them5,pricing,COMPARISON,Validators leave you guessing.,Validator membiarkan Anda menebak-nebak.,
pricing.comp_us5,pricing,COMPARISON,We tell you what to do and why.,Kami memberi tahu Anda apa yang harus dilakukan dan mengapa.,
pricing.compare_title,pricing,COMPARISON,What You Are Actually Paying For,Apa yang Sebenarnya Anda Bayar,
pricing.compare_subtitle,pricing,COMPARISON,The difference between checking and interpreting.,Perbedaan antara memeriksa dan menafsirkan.,
pricing.calc_heading,pricing,CALCULATOR,Calculate Your Price,Hitung Harga Anda,
pricing.calc_intro,pricing,CALCULATOR,Simple. More volume, lower rate.,Sederhana. Lebih banyak volume, tarif lebih rendah.,
pricing.calc_subtitle,pricing,CALCULATOR,Pay only for what you need. Credits never expire.,Bayar hanya untuk apa yang Anda butuhkan. Kredit tidak pernah kadaluarsa.,
pricing.calc_title,pricing,CALCULATOR,Pricing Calculator,Kalkulator Harga,
pricing.need_more,pricing,CALCULATOR,Need more than 1 million?,Butuh lebih dari 1 juta?,
pricing.custom_pricing,pricing,CALCULATOR,for custom pricing.,untuk harga khusus.,
pricing.contact_us,pricing,CALCULATOR,Contact us,Hubungi kami,
pricing.cta_clean_title,pricing,CTA,Get My List Cleaned,Bersihkan Daftar Saya,
pricing.cta_clean_desc,pricing,CTA,Done-for-you service. Send your list, get results.,Layanan lengkap. Kirim daftar Anda, dapatkan hasil.,
pricing.cta_waitlist_title,pricing,CTA,Join the Waitlist,Gabung Daftar Tunggu,
pricing.cta_waitlist_desc,pricing,CTA,Be first to access self-serve when it launches.,Jadilah yang pertama mengakses layanan mandiri saat diluncurkan.,
pricing.cta_help_title,pricing,CTA,Get Free Help,Dapatkan Bantuan Gratis,
pricing.cta_help_desc,pricing,CTA,Email our SOS hotline with your questions.,Kirim email ke hotline SOS kami dengan pertanyaan Anda.,DNT SOS Hotline
pricing.learn_more_btn,pricing,CTA,Learn More,Pelajari Lebih Lanjut,
pricing.option_guidance,pricing,OPTIONS,Guidance,Panduan,
pricing.option_execution,pricing,OPTIONS,Execution,Eksekusi,
pricing.option_automation,pricing,OPTIONS,Automation,Otomatisasi,
pricing.join,pricing,CONTENT,Join,Gabung,
pricing.get_started_btn,pricing,CONTENT,Get Started,Mulai Sekarang,
pricing.questions_title,pricing,CONTENT,Questions?,Pertanyaan?,
pricing.waitlist_success_short,pricing,CONTENT,You're on the list!,Anda sudah masuk daftar!,
pricing.newsletter_opt,pricing,CONTENT,"Monthly deliverability insights (no spam, just signal)","Wawasan deliverability bulanan (tidak ada spam, hanya sinyal)",
pricing.for_custom,pricing,CONTENT,for custom pricing.,untuk harga khusus.,
pricing.learn_more_sos,pricing,CONTENT,Learn More About SOS Hotline,Pelajari Lebih Lanjut Tentang Hotline SOS,DNT SOS Hotline
pricing.free_help_title,pricing,FREE HELP,Free Email Help,Bantuan Email Gratis,
pricing.free_help_desc,pricing,FREE HELP,"Ask any email question. Get a real answer from a real expert. No sales pitch, no strings attached.","Ajukan pertanyaan email apa pun. Dapatkan jawaban nyata dari ahli nyata. Tidak ada promosi penjualan, tidak ada ikatan.",
pricing.hero_headline1,pricing,HERO,Beyond Validation.,Di Luar Validasi.,
pricing.hero_headline2,pricing,HERO,We Tell You What Your List Means.,Kami Memberitahu Anda Arti Daftar Anda.,
pricing.hero_subhead,pricing,HERO,"Not just pass/fail. Every address comes with reasoning so you know what to keep, what to monitor, and what to suppress.","Bukan hanya lulus/gagal. Setiap alamat disertai alasan sehingga Anda tahu apa yang harus disimpan, dipantau, dan ditahan (suppress).",DNT Keep/Monitor/Suppress
pricing.what_you_get_title,pricing,OUTPUT,What You Get,Apa yang Anda Dapatkan,
pricing.what_you_get_subtitle,pricing,OUTPUT,A cleaned list with clear recommendations.,Daftar yang bersih dengan rekomendasi yang jelas.,
pricing.keep_title,pricing,OUTPUT,Cleared After Full Review,Disetujui Setelah Tinjauan Penuh,
pricing.keep_desc,pricing,OUTPUT,No risk patterns surfaced during review. Domain behavior and historical signals support continued sending.,Tidak ada pola risiko yang muncul selama peninjauan. Perilaku domain dan sinyal historis mendukung pengiriman lanjutan.,
pricing.monitor_title,pricing,OUTPUT,Patterns Worth Watching,Pola yang Layak Dipantau,
pricing.monitor_desc,pricing,OUTPUT,"These require judgment. We surface historical patterns and relationship context.",Ini membutuhkan penilaian. Kami memunculkan pola historis dan konteks hubungan.,
pricing.suppress_title,pricing,OUTPUT,"Clear Risk, Clear Reasoning",Risiko Jelas, Alasan Jelas,
pricing.suppress_desc,pricing,OUTPUT,"Clear risk signals: known problem domains, disposable patterns, historical trap indicators.",Sinyal risiko yang jelas: domain bermasalah yang diketahui, pola sekali pakai, indikator jebakan historis.,
pricing.who_title,pricing,WHO FOR,Who This Is For,Untuk Siapa Ini,
pricing.who_subtitle,pricing,WHO FOR,Marketers who already send email and want to protect their sender reputation.,Pemasar yang sudah mengirim email dan ingin melindungi reputasi pengirim mereka.,
pricing.who_note,pricing,WHO FOR,"If you care about long-term reputation, not just short-term volume, this is for you.","Jika Anda peduli dengan reputasi jangka panjang, bukan hanya volume jangka pendek, ini untuk Anda.",
pricing.who_item1,pricing,WHO FOR,Running campaigns but seeing declining engagement,Menjalankan kampanye tetapi melihat keterlibatan menurun,
pricing.who_item2,pricing,WHO FOR,"Worried about bounces, complaints, or blocklists",Khawatir tentang bounce, keluhan, atau daftar blokir (blocklist),
pricing.who_item3,pricing,WHO FOR,Inheriting a list you did not build,Mewarisi daftar yang tidak Anda buat sendiri,
pricing.who_item4,pricing,WHO FOR,"Under pressure to ""just send"" but sensing risk","Di bawah tekanan untuk ""kirim saja"" tetapi merasakan risiko",
pricing.who_item5,pricing,WHO FOR,Trying to explain deliverability to a boss who does not get it,Mencoba menjelaskan deliverability kepada bos yang tidak mengerti,
quiz.loading_analyzing,quiz,LOADING,Analyzing your responses...,Menganalisis tanggapan Anda...,
quiz.loading_comparing,quiz,LOADING,Comparing against common patterns,Membandingkan dengan pola umum,
quiz.loading_checking,quiz,LOADING,Checking risk indicators...,Memeriksa indikator risiko...,
quiz.loading_matching,quiz,LOADING,Matching against known patterns,Mencocokkan dengan pola yang diketahui,
quiz.loading_preparing,quiz,LOADING,Preparing your diagnosis...,Menyiapkan diagnosis Anda...,
quiz.step_indicator,quiz,INTRO,Question {n} of {total},Pertanyaan {n} dari {total},Use {n} and {total} as placeholders
quiz.step_1_of_4,quiz,QUESTIONS,Question 1 of 4,Pertanyaan 1 dari 4,
quiz.q1_text,quiz,QUESTIONS,How did the majority of these emails get on your list?,Bagaimana mayoritas email ini masuk ke daftar Anda?,
quiz.q2_text,quiz,QUESTIONS,Is your sending domain authenticated with DMARC?,Apakah domain pengiriman Anda diautentikasi dengan DMARC?,DNT DMARC
quiz.q3_text,quiz,QUESTIONS,Have you run this list through a validation tool?,Apakah Anda sudah menjalankan daftar ini melalui alat validasi?,
quiz.q4_text,quiz,QUESTIONS,What brought you here today?,Apa yang membawa Anda ke sini hari ini?,
quiz.pattern_line,quiz,RESULTS,This is one of the most common patterns I see.,Ini adalah salah satu pola paling umum yang saya lihat.,
quiz.badge_higher_risk,quiz,RESULTS,Higher Risk,Risiko Lebih Tinggi,
quiz.badge_critical,quiz,RESULTS,Critical,Kritis,
quiz.badge_high_risk,quiz,RESULTS,High Risk,Risiko Tinggi,
quiz.badge_medium_risk,quiz,RESULTS,Medium Risk,Risiko Sedang,
quiz.badge_low_risk,quiz,RESULTS,Low Risk,Risiko Rendah,
quiz.what_well_do,quiz,RESULTS,What we'll do,Apa yang akan kami lakukan,
quiz.what_this_means,quiz,RESULTS,What this means,Apa artinya ini,
quiz.reality_check_title,quiz,RESULTS,What we'll do,Apa yang akan kami lakukan,
quiz.reality_check_title_alt,quiz,RESULTS,What this means,Apa artinya ini,
quiz.cta_talk_specialist,quiz,RESULTS,Talk to a Specialist,Bicara dengan Spesialis,
quiz.cta_full_review,quiz,RESULTS,Get a full review,Dapatkan ulasan lengkap,
quiz.cta_diagnose,quiz,RESULTS,Let's diagnose this,Mari kita diagnosa ini,
quiz.cta_clarity,quiz,RESULTS,Get clarity on your list,Dapatkan kejelasan tentang daftar Anda,
quiz.cta_get_diagnosis,quiz,CTA,Get the diagnosis,Dapatkan diagnosisnya,
quiz.cta_safety_check,quiz,CTA,Get a safety check,Dapatkan pemeriksaan keamanan,
quiz.res_infra_headline,quiz,RESULTS,Your infrastructure may be the problem.,Infrastruktur Anda mungkin masalahnya.,
quiz.res_catchall_headline,quiz,RESULTS,Those ""Unknown"" addresses are not unknown to me.,Alamat ""Unknown"" itu tidak asing bagi saya.,
quiz.res_decay_headline,quiz,RESULTS,Your list is slowly suffocating your delivery.,Daftar Anda perlahan mencekik pengiriman Anda.,
quiz.res_preventive_headline,quiz,RESULTS,You are in a good spot. Let's keep it that way.,Anda berada di posisi yang baik. Mari kita pertahankan.,
quiz.res_noconsent_headline,quiz,RESULTS,We can absolutely help clean your list.,Kami benar-benar dapat membantu membersihkan daftar Anda.,
quiz.res_crisis_headline,quiz,RESULTS,You need triage, not just cleaning.,Anda butuh triase (penanganan darurat), bukan hanya pembersihan.,
quiz.res_toolfail_headline,quiz,RESULTS,Your validation tool missed something.,Alat validasi Anda melewatkan sesuatu.,
quiz.res_noconsent_subhead,quiz,RESULTS,Lists without explicit consent carry more risk—but that doesn't mean you can't send safely. We'll remove the addresses most likely to hurt you.,Daftar tanpa persetujuan eksplisit membawa risiko lebih besar—tetapi bukan berarti Anda tidak bisa mengirim dengan aman. Kami akan menghapus alamat yang paling mungkin merugikan Anda.,
quiz.res_crisis_subhead,quiz,RESULTS,An ESP warning is the final straw. Your reputation is already damaged. Automated cleaning alone will not get you reinstated.,Peringatan ESP adalah puncak masalah. Reputasi Anda sudah rusak. Pembersihan otomatis saja tidak akan memulihkan Anda.,DNT ESP
quiz.res_toolfail_subhead,quiz,RESULTS,You paid for syntax checking. You were punished for reputation. A 'Valid' email can still be a spam trap or chronic complainer.,Anda membayar untuk pemeriksaan sintaksis. Anda dihukum karena reputasi. Email 'Valid' masih bisa menjadi jebakan spam atau pengeluh kronis.,
quiz.res_infra_subhead,quiz,RESULTS,Without proper DMARC authentication, even a clean list can land in spam. This is a fixable issue, but it needs attention before list cleaning matters.,Tanpa autentikasi DMARC yang tepat, daftar yang bersih pun bisa masuk spam. Ini masalah yang bisa diperbaiki, tetapi butuh perhatian sebelum pembersihan daftar menjadi penting.,DNT DMARC
quiz.res_catchall_subhead,quiz,RESULTS,Catch-all domains accept everything. Validation tools cannot tell you which addresses are real. I can.,Domain catch-all menerima segalanya. Alat validasi tidak bisa memberi tahu Anda alamat mana yang asli. Saya bisa.,
quiz.res_decay_subhead,quiz,RESULTS,No bounce spike. No warning. Just a quiet decline as dead weight accumulates and inbox providers filter you to spam.,Tidak ada lonjakan bounce. Tidak ada peringatan. Hanya penurunan diam-diam saat beban mati menumpuk dan penyedia inbox memfilter Anda ke spam.,
quiz.res_preventive_subhead,quiz,RESULTS,Healthy lists still decay by about 22% every year. A preventative review before a big send catches recycled traps that formed since your last campaign.,Daftar yang sehat masih membusuk sekitar 22% setiap tahun. Tinjauan pencegahan sebelum pengiriman besar menangkap jebakan daur ulang yang terbentuk sejak kampanye terakhir Anda.,
quiz.res_noconsent_reality,quiz,RESULTS,"We catch invalid addresses, spam traps, role accounts, and high-risk patterns that other validators miss. We're thorough. But we're also honest: no tool can catch every trap on a non-consent list because some are designed to be undetectable. That's true for every validator—we're just the ones who tell you.","Kami menangkap alamat tidak valid, jebakan spam, akun peran, dan pola berisiko tinggi yang dilewatkan validator lain. Kami teliti. Tapi kami juga jujur: tidak ada alat yang bisa menangkap setiap jebakan pada daftar tanpa persetujuan karena beberapa dirancang agar tidak terdeteksi. Itu berlaku untuk setiap validator—kami hanya yang memberitahu Anda.",
quiz.res_crisis_reality,quiz,RESULTS,You need a remediation strategy, not just a clean list. I help identify the root cause and build a path back to good standing with your ESP.,Anda butuh strategi perbaikan, bukan hanya daftar bersih. Saya membantu mengidentifikasi akar penyebab dan membangun jalan kembali ke status baik dengan ESP Anda.,DNT ESP
quiz.res_toolfail_reality,quiz,RESULTS,Automated tools cannot see behavioral history. They check code, not context. I find the 'Valid but Dangerous' addresses they miss.,Alat otomatis tidak bisa melihat riwayat perilaku. Mereka memeriksa kode, bukan konteks. Saya menemukan alamat 'Valid tapi Berbahaya' yang mereka lewatkan.,
quiz.res_infra_reality,quiz,RESULTS,Domain authentication tells inbox providers you are who you say you are. Without it, your emails look suspicious regardless of list quality.,Autentikasi domain memberi tahu penyedia inbox bahwa Anda adalah siapa yang Anda katakan. Tanpa itu, email Anda terlihat mencurigakan terlepas dari kualitas daftar.,
quiz.res_catchall_reality,quiz,RESULTS,A large percentage of business domains are catch-all. Validation marks them 'Unknown' because it cannot verify. Pattern recognition and engagement history tell a different story.,Persentase besar domain bisnis adalah catch-all. Validasi menandai mereka 'Unknown' karena tidak dapat memverifikasi. Pengenalan pola dan riwayat keterlibatan menceritakan kisah yang berbeda.,
quiz.res_decay_reality,quiz,RESULTS,This is the hardest problem to diagnose because there is no event. Your list has accumulated decay, and it is dragging down your engaged subscribers.,Ini masalah tersulit untuk didiagnosis karena tidak ada kejadian. Daftar Anda telah mengakumulasi pembusukan, dan itu menyeret pelanggan yang terlibat ke bawah.,
quiz.res_preventive_reality,quiz,RESULTS,You are doing the right things. A safety check ensures you do not accidentally hit a trap that did not exist last time you sent.,Anda melakukan hal yang benar. Pemeriksaan keamanan memastikan Anda tidak secara tidak sengaja menabrak jebakan yang tidak ada saat terakhir kali Anda mengirim.,
quiz.additional_issues_title,quiz,RESULTS,Other things we noticed,Hal-hal lain yang kami perhatikan,
quiz.result_directlink,quiz,RESULTS,Ready to go?,Siap untuk mulai?,
quiz.get_list_cleaned,quiz,RESULTS,Get My List Cleaned →,Bersihkan Daftar Saya →,
quiz.save_diagnosis,quiz,CAPTURE,Save your diagnosis,Simpan diagnosis Anda,
quiz.save_subtitle,quiz,CAPTURE,Get your results emailed and optionally join our waitlist for self-serve tools.,Dapatkan hasil Anda melalui email dan opsional bergabung dengan daftar tunggu kami untuk alat layanan mandiri.,
quiz.newsletter_opt,quiz,CAPTURE,"Monthly deliverability insights (no spam, just signal)","Wawasan deliverability bulanan (tidak ada spam, hanya sinyal)",
quiz.bonus_credits,quiz,CAPTURE,1,500 credits when we launch,1.500 kredit saat kami meluncurkan,
quiz.send_results,quiz,CAPTURE,Send My Results,Kirim Hasil Saya,
quiz.skip,quiz,CAPTURE,Skip,Lewati,
quiz.notify_launch,quiz,CAPTURE,Notify me when self-serve launches,Beri tahu saya saat layanan mandiri diluncurkan,
quiz.request_contact,quiz,CAPTURE,Have someone reach out to discuss my situation (no sales pitch),Minta seseorang menghubungi untuk mendiskusikan situasi saya (tidak ada promosi penjualan),
quiz.capture_success,quiz,CAPTURE,Your results have been sent!,Hasil Anda telah dikirim!,
quiz.capture_credits_bonus,quiz,CAPTURE,You've also earned 1,500 free credits.,Anda juga mendapatkan 1.500 kredit gratis.,
quiz.capture_reach_out,quiz,CAPTURE,We'll reach out soon.,Kami akan segera menghubungi.,
quiz.ready_to_go,quiz,CAPTURE,Ready to go?,Siap untuk mulai?,
sos.bridge_dfy_cta,sos-hotline,BRIDGE,See What You Get,Lihat Apa yang Anda Dapatkan,
sos.bridge_dfy_desc,sos-hotline,BRIDGE,"Send us your list. We review every address and return it labeled: Keep, Monitor, or Suppress.","Kirimkan daftar Anda kepada kami. Kami meninjau setiap alamat dan mengembalikannya dengan label: Simpan, Pantau, atau Tahan.",DNT Keep/Monitor/Suppress
sos.bridge_dfy_title,sos-hotline,BRIDGE,Done-For-You Review,Tinjauan Layanan Lengkap (Done-For-You),
sos.bridge_expert_cta,sos-hotline,BRIDGE,See the Process,Lihat Prosesnya,
sos.bridge_expert_desc,sos-hotline,BRIDGE,Every list review includes a walkthrough of your results. We explain what we found.,Setiap tinjauan daftar mencakup penjelasan hasil Anda. Kami menjelaskan apa yang kami temukan.,
sos.bridge_expert_title,sos-hotline,BRIDGE,Expert Interpretation,Interpretasi Ahli,
sos.bridge_intro,sos-hotline,BRIDGE,"SOS gives you guidance. If you need someone to actually touch your data, we offer:",SOS memberi Anda panduan. Jika Anda membutuhkan seseorang untuk benar-benar menyentuh data Anda, kami menawarkan:,DNT SOS
sos.bridge_title,sos-hotline,BRIDGE,Need More Than Advice?,Butuh Lebih Dari Sekadar Saran?,
sos.final_cta_subtext,sos-hotline,FINAL CTA,"Email us. Within 48 hours. Often sooner.","Email kami. Dalam 48 jam. Seringkali lebih cepat.",
sos.final_cta_title,sos-hotline,FINAL CTA,Ready to Ask Your Question?,Siap Mengajukan Pertanyaan?,
sos.how_step1,sos-hotline,HOW IT WORKS,You send an email to the SOS Hotline,Anda mengirim email ke Hotline SOS,DNT SOS Hotline
sos.how_step2,sos-hotline,HOW IT WORKS,You receive an automatic reply confirming we got it,Anda menerima balasan otomatis yang mengonfirmasi bahwa kami menerimanya,
sos.how_step3,sos-hotline,HOW IT WORKS,YT personally reads and responds within 48 hours,Yanna-Torry membacanya secara pribadi dan merespons dalam 48 jam,DNT YT
sos.topic_career_advice,sos-hotline,TOPICS,Career advice,Saran karir,
sos.why_free_p1,sos-hotline,WHY FREE,We offer real help without charging because it is the right thing to do.,"Kami menawarkan bantuan nyata tanpa biaya karena itu adalah hal yang benar untuk dilakukan.",
sos.why_free_p2,sos-hotline,WHY FREE,"If you need more than guidance, we offer done-for-you list reviews with expert interpretation included.","Jika Anda membutuhkan lebih dari sekadar panduan, kami menawarkan tinjauan daftar layanan lengkap dengan interpretasi ahli.",
sos.why_free_tagline,sos-hotline,WHY FREE,Trust beats tactics.,Kepercayaan mengalahkan taktik.,
sos.why_free_title,sos-hotline,WHY FREE,Why Is This Free?,Mengapa Ini Gratis?,
audit.badge,audit,INTRO,Free Self-Assessment,Penilaian Mandiri Gratis,
audit.title,audit,INTRO,Inbox Placement Self-Audit,Audit Mandiri Penempatan Inbox,
audit.subtitle,audit,INTRO,What most senders never check. Use this monthly. Be honest. This is how problems get caught before revenue drops.,Apa yang kebanyakan pengirim tidak pernah periksa. Gunakan ini setiap bulan. Jujurlah. Inilah cara masalah ditangkap sebelum pendapatan turun.,
audit.disclaimer,audit,INTRO,Important: This audit covers general best practices. Every business is different. A monthly newsletter has different needs than a daily SaaS notification. Some items here may not apply to you at all. The goal is awareness, not a perfect score.,Penting: Audit ini mencakup praktik terbaik umum. Setiap bisnis berbeda. Buletin bulanan memiliki kebutuhan yang berbeda dari notifikasi SaaS harian. Beberapa item di sini mungkin tidak berlaku untuk Anda sama sekali. Tujuannya adalah kesadaran, bukan skor sempurna.,
audit.meta_time,audit,INTRO,5-7 minutes,5-7 menit,
audit.meta_sections,audit,INTRO,10 sections,10 bagian,
audit.meta_tips,audit,INTRO,Personalized tips,Tip yang dipersonalisasi,
audit.start_button,audit,INTRO,Start Audit,Mulai Audit,
audit.section_automation,audit,SECTIONS,Automation Timing,Waktu Otomatisasi,
audit.section_header,audit,SECTIONS,Header & Footer Hygiene,Kebersihan Header & Footer,
audit.section_tracking,audit,SECTIONS,Tracking Domain Risk,Risiko Domain Pelacakan,
audit.section_engagement,audit,SECTIONS,Engagement Logic,Logika Keterlibatan,
audit.section_layout,audit,SECTIONS,Layout Pattern Risk,Risiko Pola Tata Letak,
audit.section_sendtime,audit,SECTIONS,Send Time Logic,Logika Waktu Pengiriman,
audit.section_migration,audit,SECTIONS,ESP Migration Risk,Risiko Migrasi ESP,
audit.section_subject,audit,SECTIONS,Subject vs Preview Trust,Kepercayaan Subjek vs Pratinjau,
audit.section_spam,audit,SECTIONS,Spam Folder Rendering,Rendering Folder Spam,
audit.section_validation,audit,SECTIONS,Validation Frequency,Frekuensi Validasi,
audit.grade_strong,audit,RESULTS,Strong Foundation,Fondasi Kuat,
