pricing.calc_title,pricing,CALCULATOR,Pricing Calculator,حاسبة الأسعار,
pricing.need_more,pricing,CALCULATOR,Need more than 1 million?,تحتاج أكثر من مليون؟,
pricing.custom_pricing,pricing,CALCULATOR,for custom pricing.,للحصول على تسعير مخصص.,
pricing.contact_us,pricing,CALCULATOR,Contact us,اتصل بنا,
pricing.cta_clean_title,pricing,CTA,Get My List Cleaned,تنظيف قائمتي,
pricing.cta_clean_desc,pricing,CTA,Done-for-you service. Send your list, get results.,خدمة متكاملة. أرسل قائمتك، احصل على النتائج.,
pricing.cta_waitlist_title,pricing,CTA,Join the Waitlist,انضم لقائمة الانتظار,
pricing.cta_waitlist_desc,pricing,CTA,Be first to access self-serve when it launches.,كن أول من يصل للخدمة الذاتية عند إطلاقها.,
pricing.cta_help_title,pricing,CTA,Get Free Help,احصل على مساعدة مجانية,
pricing.cta_help_desc,pricing,CTA,Email our SOS hotline with your questions.,راسل خط SOS للطوارئ بأسئلتك.,DNT SOS Hotline
pricing.learn_more_btn,pricing,CTA,Learn More,اعرف المزيد,
pricing.option_guidance,pricing,OPTIONS,Guidance,توجيه,
pricing.option_execution,pricing,OPTIONS,Execution,تنفيذ,
pricing.option_automation,pricing,OPTIONS,Automation,أتمتة,
pricing.join,pricing,CONTENT,Join,انضم,
pricing.get_started_btn,pricing,CONTENT,Get Started,ابدأ الآن,
pricing.questions_title,pricing,CONTENT,Questions?,أسئلة؟,
pricing.waitlist_success_short,pricing,CONTENT,You're on the list!,أنت في القائمة!,
pricing.newsletter_opt,pricing,CONTENT,"Monthly deliverability insights (no spam, just signal)","رؤى شهرية حول التسليم (لا رسائل مزعجة، فقط معلومات مفيدة)",
pricing.for_custom,pricing,CONTENT,for custom pricing.,للحصول على تسعير مخصص.,
pricing.learn_more_sos,pricing,CONTENT,Learn More About SOS Hotline,تعرف أكثر على SOS Hotline,DNT SOS Hotline
pricing.free_help_title,pricing,FREE HELP,Free Email Help,مساعدة مجانية في البريد الإلكتروني,
pricing.free_help_desc,pricing,FREE HELP,"Ask any email question. Get a real answer from a real expert. No sales pitch, no strings attached.","اسأل أي سؤال بريدي. احصل على إجابة حقيقية من خبير حقيقي. لا مبيعات، لا قيود.",
pricing.hero_headline1,pricing,HERO,Beyond Validation.,أبعد من مجرد التحقق.,
pricing.hero_headline2,pricing,HERO,We Tell You What Your List Means.,نحن نخبرك بما تعنيه قائمتك حقاً.,
pricing.hero_subhead,pricing,HERO,"Not just pass/fail. Every address comes with reasoning so you know what to keep, what to monitor, and what to suppress.","ليس مجرد نجاح/فشل. كل عنوان يأتي مع سبب لتعرف ما يجب الاحتفاظ به، وما يجب مراقبته، وما يجب حجبه.",DNT Keep/Monitor/Suppress
pricing.what_you_get_title,pricing,OUTPUT,What You Get,ما ستحصل عليه,
pricing.what_you_get_subtitle,pricing,OUTPUT,A cleaned list with clear recommendations.,قائمة نظيفة مع توصيات واضحة.,
pricing.keep_title,pricing,OUTPUT,Cleared After Full Review,تمت الموافقة بعد المراجعة الكاملة,
pricing.keep_desc,pricing,OUTPUT,No risk patterns surfaced during review. Domain behavior and historical signals support continued sending.,لم تظهر أنماط مخاطر أثناء المراجعة. سلوك النطاق والإشارات التاريخية تدعم استمرار الإرسال.,
pricing.monitor_title,pricing,OUTPUT,Patterns Worth Watching,أنماط تستحق المراقبة,
pricing.monitor_desc,pricing,OUTPUT,"These require judgment. We surface historical patterns and relationship context.",هذه تتطلب حكماً تقديرياً. نكشف الأنماط التاريخية وسياق العلاقة.,
pricing.suppress_title,pricing,OUTPUT,"Clear Risk, Clear Reasoning",مخاطر واضحة، أسباب واضحة,
pricing.suppress_desc,pricing,OUTPUT,"Clear risk signals: known problem domains, disposable patterns, historical trap indicators.",إشارات خطر واضحة: نطاقات معروفة بالمشاكل، أنماط بريد مؤقت، مؤشرات فخاخ تاريخية.,
pricing.who_title,pricing,WHO FOR,Who This Is For,لمن هذه الخدمة,
pricing.who_subtitle,pricing,WHO FOR,Marketers who already send email and want to protect their sender reputation.,المسوقون الذين يرسلون رسائل بريد إلكتروني بالفعل ويريدون حماية سمعة المرسل الخاصة بهم.,
pricing.who_note,pricing,WHO FOR,"If you care about long-term reputation, not just short-term volume, this is for you.","إذا كنت تهتم بالسمعة طويلة المدى، وليس فقط الحجم قصير المدى، فهذا لك.",
pricing.who_item1,pricing,WHO FOR,Running campaigns but seeing declining engagement,تدير حملات ولكن ترى تراجعاً في التفاعل,
pricing.who_item2,pricing,WHO FOR,"Worried about bounces, complaints, or blocklists",قلق بشأن الارتدادات، الشكاوى، أو القوائم المحظورة,
pricing.who_item3,pricing,WHO FOR,Inheriting a list you did not build,ورثت قائمة لم تقم ببنائها,
pricing.who_item4,pricing,WHO FOR,"Under pressure to ""just send"" but sensing risk","تحت ضغط ""فقط أرسل"" لكنك تشعر بالخطر",
pricing.who_item5,pricing,WHO FOR,Trying to explain deliverability to a boss who does not get it,تحاول شرح قابلية التسليم لمدير لا يفهمها,
quiz.loading_analyzing,quiz,LOADING,Analyzing your responses...,جاري تحليل إجاباتك...,
quiz.loading_comparing,quiz,LOADING,Comparing against common patterns,جاري المقارنة مع الأنماط الشائعة,
quiz.loading_checking,quiz,LOADING,Checking risk indicators...,جاري التحقق من مؤشرات الخطر...,
quiz.loading_matching,quiz,LOADING,Matching against known patterns,جاري المطابقة مع الأنماط المعروفة,
quiz.loading_preparing,quiz,LOADING,Preparing your diagnosis...,جاري إعداد تشخيصك...,
quiz.step_indicator,quiz,INTRO,Question {n} of {total},سؤال {n} من {total},Use {n} and {total} as placeholders
quiz.step_1_of_4,quiz,QUESTIONS,Question 1 of 4,السؤال 1 من 4,
quiz.q1_text,quiz,QUESTIONS,How did the majority of these emails get on your list?,كيف وصل غالبية هذه العناوين إلى قائمتك؟,
quiz.q2_text,quiz,QUESTIONS,Is your sending domain authenticated with DMARC?,هل نطاق الإرسال الخاص بك موثق بـ DMARC؟,DNT DMARC
quiz.q3_text,quiz,QUESTIONS,Have you run this list through a validation tool?,هل قمت بتشغيل هذه القائمة عبر أداة تحقق؟,
quiz.q4_text,quiz,QUESTIONS,What brought you here today?,ما الذي جاء بك إلى هنا اليوم؟,
quiz.pattern_line,quiz,RESULTS,This is one of the most common patterns I see.,هذا أحد أكثر الأنماط شيوعاً التي أراها.,
quiz.badge_higher_risk,quiz,RESULTS,Higher Risk,مخاطر أعلى,
quiz.badge_critical,quiz,RESULTS,Critical,حرج,
quiz.badge_high_risk,quiz,RESULTS,High Risk,عالي المخاطر,
quiz.badge_medium_risk,quiz,RESULTS,Medium Risk,متوسط المخاطر,
quiz.badge_low_risk,quiz,RESULTS,Low Risk,منخفض المخاطر,
quiz.what_well_do,quiz,RESULTS,What we'll do,ما سنفعله,
quiz.what_this_means,quiz,RESULTS,What this means,ماذا يعني هذا,
quiz.reality_check_title,quiz,RESULTS,What we'll do,ما سنفعله,
quiz.reality_check_title_alt,quiz,RESULTS,What this means,ماذا يعني هذا,
quiz.cta_talk_specialist,quiz,RESULTS,Talk to a Specialist,تحدث إلى أخصائي,
quiz.cta_full_review,quiz,RESULTS,Get a full review,احصل على مراجعة كاملة,
quiz.cta_diagnose,quiz,RESULTS,Let's diagnose this,دعنا نشخص هذا,
quiz.cta_clarity,quiz,RESULTS,Get clarity on your list,احصل على وضوح بشأن قائمتك,
quiz.cta_get_diagnosis,quiz,CTA,Get the diagnosis,احصل على التشخيص,
quiz.cta_safety_check,quiz,CTA,Get a safety check,احصل على فحص أمان,
quiz.res_infra_headline,quiz,RESULTS,Your infrastructure may be the problem.,بنيتك التحتية قد تكون هي المشكلة.,
quiz.res_catchall_headline,quiz,RESULTS,Those ""Unknown"" addresses are not unknown to me.,تلك العناوين ""غير المعروفة"" ليست مجهولة بالنسبة لي.,
quiz.res_decay_headline,quiz,RESULTS,Your list is slowly suffocating your delivery.,قائمتك تخنق عملية التسليم ببطء.,
quiz.res_preventive_headline,quiz,RESULTS,You are in a good spot. Let's keep it that way.,أنت في وضع جيد. دعنا نحافظ عليه هكذا.,
quiz.res_noconsent_headline,quiz,RESULTS,We can absolutely help clean your list.,يمكننا بالتأكيد المساعدة في تنظيف قائمتك.,
quiz.res_crisis_headline,quiz,RESULTS,You need triage, not just cleaning.,أنت بحاجة إلى فرز طارئ، وليس مجرد تنظيف.,
quiz.res_toolfail_headline,quiz,RESULTS,Your validation tool missed something.,أداة التحقق الخاصة بك فاتها شيء ما.,
quiz.res_noconsent_subhead,quiz,RESULTS,Lists without explicit consent carry more risk—but that doesn't mean you can't send safely. We'll remove the addresses most likely to hurt you.,القوائم التي بدون موافقة صريحة تحمل مخاطر أكبر—لكن هذا لا يعني أنك لا تستطيع الإرسال بأمان. سنزيل العناوين الأكثر احتمالاً لإيذائك.,
quiz.res_crisis_subhead,quiz,RESULTS,An ESP warning is the final straw. Your reputation is already damaged. Automated cleaning alone will not get you reinstated.,تحذير ESP هو القشة الأخيرة. سمعتك تضررت بالفعل. التنظيف الآلي وحده لن يعيدك للعمل.,DNT ESP
quiz.res_toolfail_subhead,quiz,RESULTS,You paid for syntax checking. You were punished for reputation. A 'Valid' email can still be a spam trap or chronic complainer.,لقد دفعت مقابل التحقق من الصيغة. وعوقبت بسبب السمعة. البريد 'الصالح' قد يظل فخ سبام أو شخصاً كثير الشكوى.,
quiz.res_infra_subhead,quiz,RESULTS,Without proper DMARC authentication, even a clean list can land in spam. This is a fixable issue, but it needs attention before list cleaning matters.,بدون توثيق DMARC سليم، حتى القائمة النظيفة قد تصل للسبام. هذه مشكلة قابلة للإصلاح، لكنها تحتاج لاهتمام قبل أن يصبح تنظيف القائمة مهماً.,DNT DMARC
quiz.res_catchall_subhead,quiz,RESULTS,Catch-all domains accept everything. Validation tools cannot tell you which addresses are real. I can.,نطاقات Catch-all تقبل كل شيء. أدوات التحقق لا تستطيع إخبارك أي العناوين حقيقي. أنا أستطيع.,
quiz.res_decay_subhead,quiz,RESULTS,No bounce spike. No warning. Just a quiet decline as dead weight accumulates and inbox providers filter you to spam.,لا ارتفاع مفاجئ في الارتداد. لا تحذير. مجرد انخفاض هادئ مع تراكم العناوين الميتة وقيام مزودي البريد بفلترتك إلى السبام.,
quiz.res_preventive_subhead,quiz,RESULTS,Healthy lists still decay by about 22% every year. A preventative review before a big send catches recycled traps that formed since your last campaign.,القوائم الصحية لا تزال تتدهور بحوالي 22% سنوياً. المراجعة الوقائية قبل إرسال كبير تلتقط الفخاخ المعاد تدويرها التي تشكلت منذ حملتك الأخيرة.,
quiz.res_noconsent_reality,quiz,RESULTS,"We catch invalid addresses, spam traps, role accounts, and high-risk patterns that other validators miss. We're thorough. But we're also honest: no tool can catch every trap on a non-consent list because some are designed to be undetectable. That's true for every validator—we're just the ones who tell you.","نحن نلتقط العناوين غير الصالحة، وفخاخ السبام، وحسابات الأدوار، والأنماط عالية المخاطر التي يفوتها المدققون الآخرون. نحن دقيقون. لكننا صادقون أيضاً: لا توجد أداة يمكنها التقاط كل فخ في قائمة غير مصرح بها لأن بعضها مصمم ليكون غير قابل للكشف. هذا صحيح لكل مدقق—نحن فقط من نخبرك بذلك.",
quiz.res_crisis_reality,quiz,RESULTS,You need a remediation strategy, not just a clean list. I help identify the root cause and build a path back to good standing with your ESP.,أنت بحاجة لاستراتيجية علاج، ليس مجرد قائمة نظيفة. أساعد في تحديد السبب الجذري وبناء مسار للعودة لوضع جيد مع ESP الخاص بك.,DNT ESP
quiz.res_toolfail_reality,quiz,RESULTS,Automated tools cannot see behavioral history. They check code, not context. I find the 'Valid but Dangerous' addresses they miss.,الأدوات الآلية لا ترى التاريخ السلوكي. هي تفحص الكود، وليس السياق. أنا أجد العناوين 'الصالحة لكن خطرة' التي يفوتونها.,
quiz.res_infra_reality,quiz,RESULTS,Domain authentication tells inbox providers you are who you say you are. Without it, your emails look suspicious regardless of list quality.,توثيق النطاق يخبر مزودي البريد أنك الشخص الذي تدعيه. بدونه، تبدو رسائلك مشبوهة بغض النظر عن جودة القائمة.,
quiz.res_catchall_reality,quiz,RESULTS,A large percentage of business domains are catch-all. Validation marks them 'Unknown' because it cannot verify. Pattern recognition and engagement history tell a different story.,نسبة كبيرة من نطاقات الأعمال هي catch-all. التحقق يضع عليها علامة 'Unknown' لأنه لا يستطيع التأكد. التعرف على الأنماط وتاريخ التفاعل يروي قصة مختلفة.,
quiz.res_decay_reality,quiz,RESULTS,This is the hardest problem to diagnose because there is no event. Your list has accumulated decay, and it is dragging down your engaged subscribers.,هذه أصعب مشكلة للتشخيص لأنه لا يوجد حدث معين. قائمتك راكمت تدهوراً، وهذا يسحب المشتركين المتفاعلين معك للأسفل.,
quiz.res_preventive_reality,quiz,RESULTS,You are doing the right things. A safety check ensures you do not accidentally hit a trap that did not exist last time you sent.,أنت تفعل الأشياء الصحيحة. فحص الأمان يضمن أنك لن تصيب فخاً عن طريق الخطأ لم يكن موجوداً في المرة الأخيرة التي أرسلت فيها.,
quiz.additional_issues_title,quiz,RESULTS,Other things we noticed,أشياء أخرى لاحظناها,
quiz.result_directlink,quiz,RESULTS,Ready to go?,جاهز للانطلاق؟,
quiz.get_list_cleaned,quiz,RESULTS,Get My List Cleaned →,تنظيف قائمتي ←,
quiz.save_diagnosis,quiz,CAPTURE,Save your diagnosis,احفظ تشخيصك,
quiz.save_subtitle,quiz,CAPTURE,Get your results emailed and optionally join our waitlist for self-serve tools.,احصل على نتائجك عبر البريد وانضم اختيارياً لقائمة انتظار أدوات الخدمة الذاتية.,
quiz.newsletter_opt,quiz,CAPTURE,"Monthly deliverability insights (no spam, just signal)","رؤى شهرية حول التسليم (لا رسائل مزعجة، فقط معلومات مفيدة)",
quiz.bonus_credits,quiz,CAPTURE,1,500 credits when we launch,1,500 رصيد عند الإطلاق,
quiz.send_results,quiz,CAPTURE,Send My Results,أرسل نتائجي,
quiz.skip,quiz,CAPTURE,Skip,تخطي,
quiz.notify_launch,quiz,CAPTURE,Notify me when self-serve launches,أعلمني عند إطلاق الخدمة الذاتية,
quiz.request_contact,quiz,CAPTURE,Have someone reach out to discuss my situation (no sales pitch),اجعل شخصاً يتواصل معي لمناقشة وضعي (بدون محاولة بيع),
quiz.capture_success,quiz,CAPTURE,Your results have been sent!,تم إرسال نتائجك!,
quiz.capture_credits_bonus,quiz,CAPTURE,You've also earned 1,500 free credits.,لقد ربحت أيضاً 1,500 رصيد مجاني.,
quiz.capture_reach_out,quiz,CAPTURE,We'll reach out soon.,سنتواصل معك قريباً.,
quiz.ready_to_go,quiz,CAPTURE,Ready to go?,جاهز للانطلاق؟,
sos.bridge_dfy_cta,sos-hotline,BRIDGE,See What You Get,انظر ماذا ستحصل,
sos.bridge_dfy_desc,sos-hotline,BRIDGE,"Send us your list. We review every address and return it labeled: Keep, Monitor, or Suppress.","أرسل لنا قائمتك. نراجع كل عنوان ونعيده مصنفاً: احتفاظ، مراقبة، أو حجب.",DNT Keep/Monitor/Suppress
sos.bridge_dfy_title,sos-hotline,BRIDGE,Done-For-You Review,مراجعة متكاملة (Done-For-You),
sos.bridge_expert_cta,sos-hotline,BRIDGE,See the Process,شاهد العملية,
sos.bridge_expert_desc,sos-hotline,BRIDGE,Every list review includes a walkthrough of your results. We explain what we found.,كل مراجعة قائمة تتضمن شرحاً لنتائجك. نحن نوضح ما وجدناه.,
sos.bridge_expert_title,sos-hotline,BRIDGE,Expert Interpretation,تفسير الخبراء,
sos.bridge_intro,sos-hotline,BRIDGE,"SOS gives you guidance. If you need someone to actually touch your data, we offer:",SOS يعطيك التوجيه. إذا كنت بحاجة لشخص يلمس بياناتك فعلياً، نحن نقدم:,DNT SOS
sos.bridge_title,sos-hotline,BRIDGE,Need More Than Advice?,تحتاج أكثر من مجرد نصيحة؟,
sos.final_cta_subtext,sos-hotline,FINAL CTA,"Email us. Within 48 hours. Often sooner.","راسلنا عبر البريد الإلكتروني. الرد خلال 48 ساعة. وغالباً قبل ذلك.",
sos.final_cta_title,sos-hotline,FINAL CTA,Ready to Ask Your Question?,جاهز لطرح سؤالك؟,
sos.how_step1,sos-hotline,HOW IT WORKS,You send an email to the SOS Hotline,ترسل بريداً إلكترونياً إلى SOS Hotline,DNT SOS Hotline
sos.how_step2,sos-hotline,HOW IT WORKS,You receive an automatic reply confirming we got it,تتلقى رداً تلقائياً يؤكد استلامنا لرسالتك,
sos.how_step3,sos-hotline,HOW IT WORKS,YT personally reads and responds within 48 hours,تقرأ يانا-توري الرسائل شخصياً وترد خلال 48 ساعة,DNT YT
sos.topic_career_advice,sos-hotline,TOPICS,Career advice,نصائح مهنية,
sos.why_free_p1,sos-hotline,WHY FREE,We offer real help without charging because it is the right thing to do.,"نقدم مساعدة حقيقية مجاناً ببساطة لأن هذا هو الشيء الصحيح الذي ينبغي فعله.",
sos.why_free_p2,sos-hotline,WHY FREE,"If you need more than guidance, we offer done-for-you list reviews with expert interpretation included.","إذا كنت بحاجة لأكثر من التوجيه، نحن نقدم مراجعات قوائم متكاملة تتضمن تفسير الخبراء.",
sos.why_free_tagline,sos-hotline,WHY FREE,Trust beats tactics.,الثقة تغلب التكتيكات.,
sos.why_free_title,sos-hotline,WHY FREE,Why Is This Free?,لماذا هذه الخدمة مجانية؟,
audit.badge,audit,INTRO,Free Self-Assessment,تقييم ذاتي مجاني,
audit.title,audit,INTRO,Inbox Placement Self-Audit,تدقيق ذاتي لوصول البريد (Inbox Placement),
audit.subtitle,audit,INTRO,What most senders never check. Use this monthly. Be honest. This is how problems get caught before revenue drops.,ما لا يتحقق منه معظم المرسلين أبداً. استخدم هذا شهرياً. كن صادقاً. هكذا يتم كشف المشاكل قبل انخفاض الإيرادات.,
audit.disclaimer,audit,INTRO,Important: This audit covers general best practices. Every business is different. A monthly newsletter has different needs than a daily SaaS notification. Some items here may not apply to you at all. The goal is awareness, not a perfect score.,هام: يغطي هذا التدقيق أفضل الممارسات العامة. كل عمل مختلف. النشرة الإخبارية الشهرية لها احتياجات مختلفة عن إشعارات SaaS اليومية. بعض العناصر هنا قد لا تنطبق عليك إطلاقاً. الهدف هو الوعي، وليس الدرجة الكاملة.,
audit.meta_time,audit,INTRO,5-7 minutes,5-7 دقائق,
audit.meta_sections,audit,INTRO,10 sections,10 أقسام,
audit.meta_tips,audit,INTRO,Personalized tips,نصائح مخصصة,
audit.start_button,audit,INTRO,Start Audit,ابدأ التدقيق,
audit.section_automation,audit,SECTIONS,Automation Timing,توقيت الأتمتة,
audit.section_header,audit,SECTIONS,Header & Footer Hygiene,نظافة الترويسة والتذييل,
audit.section_tracking,audit,SECTIONS,Tracking Domain Risk,مخاطر نطاق التتبع,
audit.section_engagement,audit,SECTIONS,Engagement Logic,منطق التفاعل,
audit.section_layout,audit,SECTIONS,Layout Pattern Risk,مخاطر نمط التخطيط,
audit.section_sendtime,audit,SECTIONS,Send Time Logic,منطق وقت الإرسال,
audit.section_migration,audit,SECTIONS,ESP Migration Risk,مخاطر الانتقال بين مزودي البريد (ESP),
audit.section_subject,audit,SECTIONS,Subject vs Preview Trust,ثقة الموضوع مقابل المعاينة,
audit.section_spam,audit,SECTIONS,Spam Folder Rendering,العرض في مجلد السبام,
audit.section_validation,audit,SECTIONS,Validation Frequency,تكرار التحقق,
audit.grade_strong,audit,RESULTS,Strong Foundation,أساس قوي,
audit.grade_attention,audit,RESULTS,Needs Attention,يحتاج لاهتمام,
audit.grade_risk,audit,RESULTS,High Risk,عالي المخاطر,
audit.out_of_100,audit,RESULTS,out of 100,من 100,
audit.score_by_section,audit,RESULTS,Score by Section,الدرجة حسب القسم,
audit.next_section,audit,BUTTONS,Next Section,القسم التالي,
audit.see_results,audit,BUTTONS,See Results,شاهد النتائج,
audit.retake,audit,BUTTONS,Retake Audit,أعد التدقيق,
audit.save_title,audit,CAPTURE,Save Your Results,احفظ نتائجك,
audit.send_report,audit,CAPTURE,Send My Report,أرسل تقريري,
audit.report_sent,audit,CAPTURE,Report Sent!,تم إرسال التقرير!,
audit.save_subtitle,audit,CAPTURE,Get a detailed report emailed and optionally join our waitlist.,احصل على تقرير مفصل عبر البريد وانضم اختيارياً لقائمة الانتظار.,
audit.capture_newsletter,audit,CAPTURE,"Monthly deliverability insights (no spam, just signal)","رؤى شهرية حول التسليم (لا رسائل مزعجة، فقط معلومات مفيدة)",
audit.capture_bonus,audit,CAPTURE,1,500 credits when we launch,1,500 رصيد عند الإطلاق,
audit.capture_waitlist,audit,CAPTURE,Notify me when self-serve launches,أعلمني عند إطلاق الخدمة الذاتية,
audit.capture_contact,audit,CAPTURE,Have someone reach out to discuss my audit results (no sales pitch),اجعل شخصاً يتواصل معي لمناقشة نتائج التدقيق (بدون محاولة بيع),
audit.capture_skip,audit,CAPTURE,"Skip, I'll just review on screen","تخطي، سأراجع على الشاشة فقط",
audit.recommendations_title,audit,RESULTS,Action Items by Section,بنود العمل حسب القسم,
audit.recommendations_subtitle,audit,RESULTS,Everything flagged based on your answers. Review what applies to you:,كل ما تم تمييزه بناءً على إجاباتك. راجع ما ينطبق عليك:,
audit.sos_title,audit,SOS PLUG,Not Sure What Applies to You?,لست متأكداً مما ينطبق عليك؟,
audit.sos_desc,audit,SOS PLUG,Every business is different. What's critical for a daily sender might be irrelevant for a monthly newsletter. If you're unsure which items actually matter for your situation, talk to someone who's seen it all.,كل عمل مختلف. ما هو حاسم لمرسل يومي قد لا يكون له صلة بنشرة شهرية. إذا لم تكن متأكداً أي العناصر تهم وضعك فعلاً، تحدث مع شخص رأى كل شيء.,
audit.sos_badge,audit,SOS PLUG,Free. No pitch. Just answers.,مجاني. لا عروض بيع. فقط إجابات.,
audit.sos_card_desc,audit,SOS PLUG,"The SOS Hotline connects you with YT, a deliverability specialist who's cleaned thousands of lists and diagnosed hundreds of sending problems. Ask anything.","SOS Hotline يوصلك بـ YT، أخصائي تسليم قام بتنظيف آلاف القوائم وتشخيص مئات مشاكل الإرسال. اسأل أي شيء.",DNT SOS Hotline, YT
audit.sos_cta,audit,SOS PLUG,Talk to a Specialist,تحدث إلى أخصائي,
audit.sos_learn_more,audit,SOS PLUG,Learn About SOS Hotline,تعرف أكثر على SOS Hotline,DNT SOS Hotline
audit.testimonial_quote,audit,TESTIMONIAL,Review My Emails goes beyond standard tools by identifying risky patterns others miss.,Review My Emails تتجاوز الأدوات القياسية بتحديد الأنماط الخطرة التي يفوتها الآخرون.,DNT Review My Emails
audit.testimonial_author,audit,TESTIMONIAL,"Julia S., Italy","جوليا س.، إيطاليا",DNT
audit.get_cleaning,audit,BUTTONS,Get Expert List Cleaning,احصل على تنظيف قوائم من خبراء,
about.email_link,about,CONTENT,Email,البريد الإلكتروني,
about.founder_title,about,CONTENT,"Founder, Review My Emails","مؤسس، Review My Emails",
audit.back,audit,CONTENT,Back,رجوع,
audit.built_by,audit,CONTENT,Built by,بواسطة,
audit.get_cleaned,audit,CONTENT,Get Your List Cleaned,نظف قائمتك,
audit.important,audit,CONTENT,Important:,هام:,
audit.what_cover,audit,CONTENT,What we'll cover,ما سنغطيه,
contact.modal_subtitle,common,CONTACT MODAL,Tell us what you're working on. We'll get back to you within one business day.,أخبرنا عما تعمل عليه. سنعود إليك خلال يوم عمل واحد.,
contact.modal_title,common,CONTACT MODAL,Get in Touch,تواصل معنا,
contact.submit,common,CONTACT MODAL,Send Message,أرسل الرسالة,
footer.legal,common,FOOTER,Privacy Policy · Terms,سياسة الخصوصية · الشروط,
form.email_label,common,FORM FIELDS,Email \*,البريد الإلكتروني \*,
form.message_hint,common,FORM FIELDS,Optional - but helps us prepare for the conversation.,اختياري - لكنه يساعدنا في التحضير للمحادثة.,
form.message_label,common,FORM FIELDS,Message,الرسالة,
form.message_optional_label,common,FORM FIELDS,Message (optional),الرسالة (اختياري),
form.name_label,common,FORM FIELDS,Name \*,الاسم \*,
form.timezone_label,common,FORM FIELDS,Timezone (optional),المنطقة الزمنية (اختياري),
form.timezone_select,common,FORM FIELDS,Select your timezone,اختر منطقتك الزمنية,
form.timezone_select_optional,common,FORM FIELDS,Select your timezone (optional),اختر منطقتك الزمنية (اختياري),
form.tz_alaska,common,FORM FIELDS,Alaska Time,توقيت ألاسكا,
form.tz_central,common,FORM FIELDS,Central Time (CT),التوقيت المركزي (CT),
form.tz_cet,common,FORM FIELDS,Central European Time (CET),توقيت وسط أوروبا (CET),
form.tz_eastern,common,FORM FIELDS,Eastern Time (ET),التوقيت الشرقي (ET),
form.tz_eet,common,FORM FIELDS,Eastern European Time,توقيت شرق أوروبا,
form.tz_gmt,common,FORM FIELDS,GMT / UTC,توقيت غرينتش / UTC,
form.tz_gulf,common,FORM FIELDS,Gulf Standard Time,توقيت الخليج القياسي,
form.tz_hawaii,common,FORM FIELDS,Hawaii Time,توقيت هاواي,
form.tz_india,common,FORM FIELDS,India Standard Time,توقيت الهند القياسي,
form.tz_japan,common,FORM FIELDS,Japan Standard Time,توقيت اليابان القياسي,
form.tz_london,common,FORM FIELDS,London (GMT/BST),لندن (GMT/BST),
form.tz_mountain,common,FORM FIELDS,Mountain Time (MT),التوقيت الجبلي (MT),
form.tz_nz,common,FORM FIELDS,New Zealand Time,توقيت نيوزيلندا,
form.tz_other,common,FORM FIELDS,Other,أخرى,
form.tz_pacific,common,FORM FIELDS,Pacific Time (PT),توقيت المحيط الهادئ (PT),
form.tz_singapore,common,FORM FIELDS,Singapore Time,توقيت سنغافورة,
form.tz_sydney,common,FORM FIELDS,Australian Eastern Time,توقيت شرق أستراليا,
modal.subtitle,common,CONTACT MODAL,Tell us about your situation and we'll get back to you within 24 hours.,أخبرنا عن وضعك وسنعود إليك خلال 24 ساعة.,
ui.message_received,common,UI,Message Received,تم استلام الرسالة,
ui.message_sent,common,UI,Message Sent!,تم إرسال الرسالة!,
ui.request_received,common,UI,Request Received,تم استلام الطلب,
ui.response_time,common,UI,We'll get back to you within 24-48 hours.,سنعود إليك خلال 24-48 ساعة.,
ui.response_time_business,common,UI,We'll get back to you within one business day.,سنعود إليك خلال يوم عمل واحد.,
Key,Page,Section,English,Arabic,Notes
about.title,about,HERO,About,عنّا,
about.subtitle,about,HERO,The person behind Review My Emails.,الشخص الذي يقف خلف Review My Emails.,DNT Review My Emails
about.name,about,BIO,Yanna-Torry Aspraki,يانا-توري أسبراكي,DNT name
about.role,about,BIO,"Founder, Review My Emails","مؤسس، Review My Emails",DNT Review My Emails
about.bio_p1,about,BIO,"I started Review My Emails because I kept seeing the same problem. Marketers would run their lists through validation tools, get a clean bill of health, and then watch their deliverability tank anyway.","بدأت Review My Emails لأني ظللت أرى نفس المشكلة. المسوقون يمررون قوائمهم عبر أدوات التحقق، يحصلون على تقرير نظيف، ثم يشاهدون معدلات تسليمهم تنهار رغم ذلك.",DNT Review My Emails
about.bio_p2,about,BIO,The tools were not lying. They just were not telling the whole story.,الأدوات لم تكن تكذب. هي فقط لم تكن تخبر القصة كاملة.,
about.bio_p3,about,BIO,"Validation checks if an address exists. It does not check if sending there is safe. It does not know about complaint histories, engagement patterns, or domain-level risk signals that accumulate over time.","التحقق يفحص ما إذا كان العنوان موجوداً. هو لا يفحص ما إذا كان الإرسال إلى هناك آمناً. هو لا يعرف عن تاريخ الشكاوى، أنماط التفاعل، أو إشارات الخطر على مستوى النطاق التي تتراكم مع الوقت.",
about.bio_p4,about,BIO,"I spent years in email deliverability, working with senders of all sizes. I learned that list health is not binary. An address can be technically valid and still damage your reputation. The question is not ""will this bounce?"" but ""should I send here?""","قضيت سنوات في مجال تسليم البريد الإلكتروني، أعمل مع مرسلين من جميع الأحجام. تعلمت أن صحة القائمة ليست ثنائية (أبيض/أسود). العنوان يمكن أن يكون صالحاً تقنياً ومع ذلك يضر بسمعتك. السؤال ليس ""هل سيرتد هذا؟"" بل ""هل يجب أن أرسل إلى هنا؟""",
